"","cocktail_id","generation","cocktail_no","solution_component_no","concentration","units","name","ph"
"921","4f15c1c0eeaabc8234002b7c",8,"C0383",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"922","4f15c1c0eeaabc8234002b7c",8,"C0383",3,20,"% (w/v)","polyethylene glycol 20000",4.2
"923","4f15c1c0eeaabc8234002b7d",8,"C0384",1,0.17,"M","Ammonium sulfate",6.5
"924","4f15c1c0eeaabc8234002b7d",8,"C0384",2,25.5,"% (w/v)","polyethylene glycol 8000",6.5
"925","4f15c1c0eeaabc8234002b7d",8,"C0384",3,15,"% (v/v)","Glycerol anhydrous",6.5
"926","4f15c1c0eeaabc8234002b7d",8,"C0384",4,0.09,"M","Sodium cacodylate trihydrate",6.5
"927","4f15c1c0eeaabc8234002b7e",8,"C0385",1,0.1,"M","Ammonium thiocyanate",7
"928","4f15c1c0eeaabc8234002b7e",8,"C0385",2,0.1,"M","Bis-Tris Propane",7
"929","4f15c1c0eeaabc8234002b7e",8,"C0385",3,40,"% (w/v)","polyethylene glycol 20000",7
"930","4f15c1c0eeaabc8234002b7f",8,"C0386",1,0.1,"M","Ammonium thiocyanate",5
"931","4f15c1c0eeaabc8234002b7f",8,"C0386",2,0.1,"M","Sodium acetate trihydrate",5
"932","4f15c1c0eeaabc8234002b7f",8,"C0386",3,40,"% (w/v)","polyethylene glycol 20000",5
"933","4f15c1c0eeaabc8234002b80",8,"C0387",1,1.13,"M","Lithium sulfate monohydrate",7.5
"934","4f15c1c0eeaabc8234002b80",8,"C0387",2,25,"% (v/v)","Glycerol anhydrous",7.5
"935","4f15c1c0eeaabc8234002b80",8,"C0387",3,0.08,"M","HEPES-Na",7.5
"936","4f15c1c0eeaabc8234002b81",8,"C0388",1,0.1,"M","Magnesium nitrate hexahydrate",8
"937","4f15c1c0eeaabc8234002b81",8,"C0388",2,0.1,"M","Tris",8
"938","4f15c1c0eeaabc8234002b81",8,"C0388",3,40,"% (w/v)","polyethylene glycol 20000",8
"939","4f15c1c0eeaabc8234002b82",8,"C0389",1,0.1,"M","Magnesium nitrate hexahydrate",9
"940","4f15c1c0eeaabc8234002b82",8,"C0389",2,0.1,"M","TAPS",9
"941","4f15c1c0eeaabc8234002b82",8,"C0389",3,40,"% (w/v)","polyethylene glycol 20000",9
"942","4f15c1c0eeaabc8234002b83",8,"C0390",1,0.1,"M","Magnesium nitrate hexahydrate",5
"943","4f15c1c0eeaabc8234002b83",8,"C0390",2,0.1,"M","Sodium acetate trihydrate",5
"944","4f15c1c0eeaabc8234002b83",8,"C0390",3,40,"% (w/v)","polyethylene glycol 20000",5
"945","4f15c1c0eeaabc8234002b84",8,"C0391",1,0.1,"M","Ammonium bromide",5
"946","4f15c1c0eeaabc8234002b84",8,"C0391",2,0.1,"M","Sodium acetate trihydrate",5
"947","4f15c1c0eeaabc8234002b84",8,"C0391",3,20,"% (w/v)","polyethylene glycol 8000",5
"948","4f15c1c0eeaabc8234002b85",8,"C0392",1,0.1,"M","Ammonium bromide",8
"949","4f15c1c0eeaabc8234002b85",8,"C0392",2,0.1,"M","Tris",8
"950","4f15c1c0eeaabc8234002b85",8,"C0392",3,20,"% (w/v)","polyethylene glycol 8000",8
"951","4f15c1c0eeaabc8234002b86",8,"C0393",1,0.1,"M","Ammonium chloride",7
"952","4f15c1c0eeaabc8234002b86",8,"C0393",2,0.1,"M","Bis-Tris Propane",7
"953","4f15c1c0eeaabc8234002b86",8,"C0393",3,20,"% (w/v)","polyethylene glycol 8000",7
"954","4f15c1c0eeaabc8234002b87",8,"C0394",1,0.1,"M","Ammonium nitrate",8
"955","4f15c1c0eeaabc8234002b87",8,"C0394",2,0.1,"M","Tris",8
"956","4f15c1c0eeaabc8234002b87",8,"C0394",3,20,"% (w/v)","polyethylene glycol 8000",8
"957","4f15c1c0eeaabc8234002b88",8,"C0395",1,0.1,"M","Ammonium nitrate",10
"958","4f15c1c0eeaabc8234002b88",8,"C0395",2,0.1,"M","CAPS",10
"959","4f15c1c0eeaabc8234002b88",8,"C0395",3,20,"% (w/v)","polyethylene glycol 8000",10
"960","4f15c1c0eeaabc8234002b89",8,"C0396",1,0.1,"M","Ammonium phosphate monobasic",7
"961","4f15c1c0eeaabc8234002b89",8,"C0396",2,0.1,"M","Bis-Tris Propane",7
"962","4f15c1c0eeaabc8234002b89",8,"C0396",3,20,"% (w/v)","polyethylene glycol 8000",7
"963","4f15c1c0eeaabc8234002b8a",8,"C0397",1,0.1,"M","Ammonium phosphate monobasic",8
"964","4f15c1c0eeaabc8234002b8a",8,"C0397",2,0.1,"M","Tris",8
"965","4f15c1c0eeaabc8234002b8a",8,"C0397",3,20,"% (w/v)","polyethylene glycol 8000",8
"966","4f15c1c0eeaabc8234002b8b",8,"C0398",1,0.1,"M","Ammonium phosphate monobasic",9
"967","4f15c1c0eeaabc8234002b8b",8,"C0398",2,0.1,"M","TAPS",9
"968","4f15c1c0eeaabc8234002b8b",8,"C0398",3,20,"% (w/v)","polyethylene glycol 8000",9
"969","4f15c1c0eeaabc8234002b8c",8,"C0399",1,0.1,"M","Ammonium phosphate monobasic",5
"970","4f15c1c0eeaabc8234002b8c",8,"C0399",2,0.1,"M","Sodium acetate trihydrate",5
"971","4f15c1c0eeaabc8234002b8c",8,"C0399",3,20,"% (w/v)","polyethylene glycol 8000",5
"972","4f15c1c0eeaabc8234002b8d",8,"C0400",1,0.1,"M","Ammonium phosphate dibasic",9
"973","4f15c1c0eeaabc8234002b8d",8,"C0400",2,0.1,"M","TAPS",9
"974","4f15c1c0eeaabc8234002b8d",8,"C0400",3,20,"% (w/v)","polyethylene glycol 8000",9
"975","4f15c1c0eeaabc8234002b8e",8,"C0401",1,0.1,"M","Ammonium phosphate dibasic",6
"976","4f15c1c0eeaabc8234002b8e",8,"C0401",2,0.1,"M","MES monohydrate",6
"977","4f15c1c0eeaabc8234002b8e",8,"C0401",3,20,"% (w/v)","polyethylene glycol 8000",6
"978","4f15c1c0eeaabc8234002b8f",8,"C0402",1,0.1,"M","Ammonium sulfate",7.5
"979","4f15c1c0eeaabc8234002b8f",8,"C0402",2,0.1,"M","HEPES",7.5
"980","4f15c1c0eeaabc8234002b8f",8,"C0402",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"981","4f15c1c0eeaabc8234002b90",8,"C0403",1,0.1,"M","Ammonium sulfate",10
"982","4f15c1c0eeaabc8234002b90",8,"C0403",2,0.1,"M","CAPS",10
"983","4f15c1c0eeaabc8234002b90",8,"C0403",3,20,"% (w/v)","polyethylene glycol 8000",10
"984","4f15c1c0eeaabc8234002b91",8,"C0404",1,0.1,"M","Calcium acetate",6
"985","4f15c1c0eeaabc8234002b91",8,"C0404",2,0.1,"M","MES monohydrate",6
"986","4f15c1c0eeaabc8234002b91",8,"C0404",3,20,"% (w/v)","polyethylene glycol 8000",6
"987","4f15c1c0eeaabc8234002b92",8,"C0405",1,0.1,"M","Calcium acetate",7.5
"988","4f15c1c0eeaabc8234002b92",8,"C0405",2,0.1,"M","HEPES",7.5
"989","4f15c1c0eeaabc8234002b92",8,"C0405",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"990","4f15c1c0eeaabc8234002b93",8,"C0406",1,0.1,"M","Calcium chloride dihydrate",5
"991","4f15c1c0eeaabc8234002b93",8,"C0406",2,0.1,"M","Sodium acetate trihydrate",5
"992","4f15c1c0eeaabc8234002b93",8,"C0406",3,20,"% (w/v)","polyethylene glycol 8000",5
"993","4f15c1c0eeaabc8234002b94",8,"C0407",1,0.1,"M","Calcium chloride dihydrate",7
"994","4f15c1c0eeaabc8234002b94",8,"C0407",2,0.1,"M","Bis-Tris Propane",7
"995","4f15c1c0eeaabc8234002b94",8,"C0407",3,20,"% (w/v)","polyethylene glycol 8000",7
"996","4f15c1c0eeaabc8234002b95",8,"C0408",1,0.1,"M","Lithium bromide",5
"997","4f15c1c0eeaabc8234002b95",8,"C0408",2,0.1,"M","Sodium acetate trihydrate",5
"998","4f15c1c0eeaabc8234002b95",8,"C0408",3,20,"% (w/v)","polyethylene glycol 8000",5
"999","4f15c1c0eeaabc8234002b96",8,"C0409",1,0.1,"M","Lithium bromide",10
"1000","4f15c1c0eeaabc8234002b96",8,"C0409",2,0.1,"M","CAPS",10
"1001","4f15c1c0eeaabc8234002b96",8,"C0409",3,20,"% (w/v)","polyethylene glycol 8000",10
"1002","4f15c1c0eeaabc8234002b97",8,"C0410",1,0.1,"M","Lithium bromide",7.5
"1003","4f15c1c0eeaabc8234002b97",8,"C0410",2,0.1,"M","HEPES",7.5
"1004","4f15c1c0eeaabc8234002b97",8,"C0410",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1005","4f15c1c0eeaabc8234002b98",8,"C0411",1,0.1,"M","Lithium chloride",8
"1006","4f15c1c0eeaabc8234002b98",8,"C0411",2,0.1,"M","Tris",8
"1007","4f15c1c0eeaabc8234002b98",8,"C0411",3,20,"% (w/v)","polyethylene glycol 8000",8
"1008","4f15c1c0eeaabc8234002b99",8,"C0412",1,0.1,"M","Lithium chloride",9
"1009","4f15c1c0eeaabc8234002b99",8,"C0412",2,0.1,"M","TAPS",9
"1010","4f15c1c0eeaabc8234002b99",8,"C0412",3,20,"% (w/v)","polyethylene glycol 8000",9
"1011","4f15c1c0eeaabc8234002b9a",8,"C0413",1,0.1,"M","Magnesium acetate tetrahydrate",6
"1012","4f15c1c0eeaabc8234002b9a",8,"C0413",2,0.1,"M","MES monohydrate",6
"1013","4f15c1c0eeaabc8234002b9a",8,"C0413",3,20,"% (w/v)","polyethylene glycol 8000",6
"1014","4f15c1c0eeaabc8234002b9b",8,"C0414",1,0.1,"M","Magnesium chloride hexahydrate",7.5
"1015","4f15c1c0eeaabc8234002b9b",8,"C0414",2,0.1,"M","HEPES",7.5
"1016","4f15c1c0eeaabc8234002b9b",8,"C0414",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1017","4f15c1c0eeaabc8234002b9c",8,"C0415",1,0.1,"M","Magnesium chloride hexahydrate",8
"1018","4f15c1c0eeaabc8234002b9c",8,"C0415",2,0.1,"M","Tris",8
"1019","4f15c1c0eeaabc8234002b9c",8,"C0415",3,20,"% (w/v)","polyethylene glycol 8000",8
"1020","4f15c1c0eeaabc8234002b9d",8,"C0416",1,0.1,"M","Magnesium chloride hexahydrate",7
"1021","4f15c1c0eeaabc8234002b9d",8,"C0416",2,0.1,"M","Bis-Tris Propane",7
"1022","4f15c1c0eeaabc8234002b9d",8,"C0416",3,20,"% (w/v)","polyethylene glycol 8000",7
"1023","4f15c1c0eeaabc8234002b9e",8,"C0417",1,0.1,"M","Magnesium sulfate heptahydrate",4.2
"1024","4f15c1c0eeaabc8234002b9e",8,"C0417",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1025","4f15c1c0eeaabc8234002b9e",8,"C0417",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1026","4f15c1c0eeaabc8234002b9f",8,"C0418",1,0.1,"M","Magnesium sulfate heptahydrate",7
"1027","4f15c1c0eeaabc8234002b9f",8,"C0418",2,0.1,"M","Bis-Tris Propane",7
"1028","4f15c1c0eeaabc8234002b9f",8,"C0418",3,20,"% (w/v)","polyethylene glycol 8000",7
"1029","4f15c1c0eeaabc8234002ba0",8,"C0419",1,0.1,"M","Potassium acetate",10
"1030","4f15c1c0eeaabc8234002ba0",8,"C0419",2,0.1,"M","CAPS",10
"1031","4f15c1c0eeaabc8234002ba0",8,"C0419",3,20,"% (w/v)","polyethylene glycol 8000",10
"1032","4f15c1c0eeaabc8234002ba1",8,"C0420",1,0.1,"M","Potassium bromide",9
"1033","4f15c1c0eeaabc8234002ba1",8,"C0420",2,0.1,"M","TAPS",9
"1034","4f15c1c0eeaabc8234002ba1",8,"C0420",3,20,"% (w/v)","polyethylene glycol 8000",9
"1035","4f15c1c0eeaabc8234002ba2",8,"C0421",1,0.1,"M","Potassium bromide",10
"1036","4f15c1c0eeaabc8234002ba2",8,"C0421",2,0.1,"M","CAPS",10
"1037","4f15c1c0eeaabc8234002ba2",8,"C0421",3,20,"% (w/v)","polyethylene glycol 8000",10
"1038","4f15c1c0eeaabc8234002ba3",8,"C0422",1,0.1,"M","Potassium carbonate",10
"1039","4f15c1c0eeaabc8234002ba3",8,"C0422",2,0.1,"M","CAPS",10
"1040","4f15c1c0eeaabc8234002ba3",8,"C0422",3,20,"% (w/v)","polyethylene glycol 8000",10
"1041","4f15c1c0eeaabc8234002ba4",8,"C0423",1,0.1,"M","Potassium carbonate",6
"1042","4f15c1c0eeaabc8234002ba4",8,"C0423",2,0.1,"M","MES monohydrate",6
"1043","4f15c1c0eeaabc8234002ba4",8,"C0423",3,20,"% (w/v)","polyethylene glycol 8000",6
"1044","4f15c1c0eeaabc8234002ba5",8,"C0424",1,0.1,"M","Potassium chloride",5
"1045","4f15c1c0eeaabc8234002ba5",8,"C0424",2,0.1,"M","Sodium acetate trihydrate",5
"1046","4f15c1c0eeaabc8234002ba5",8,"C0424",3,20,"% (w/v)","polyethylene glycol 8000",5
"1047","4f15c1c0eeaabc8234002ba6",8,"C0425",1,0.1,"M","Potassium chloride",4.2
"1048","4f15c1c0eeaabc8234002ba6",8,"C0425",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1049","4f15c1c0eeaabc8234002ba6",8,"C0425",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1050","4f15c1c0eeaabc8234002ba7",8,"C0426",1,0.1,"M","Potassium nitrate",10
"1051","4f15c1c0eeaabc8234002ba7",8,"C0426",2,0.1,"M","CAPS",10
"1052","4f15c1c0eeaabc8234002ba7",8,"C0426",3,20,"% (w/v)","polyethylene glycol 8000",10
"1053","4f15c1c0eeaabc8234002ba8",8,"C0427",1,0.1,"M","Potassium nitrate",7
"1054","4f15c1c0eeaabc8234002ba8",8,"C0427",2,0.1,"M","Bis-Tris Propane",7
"1055","4f15c1c0eeaabc8234002ba8",8,"C0427",3,20,"% (w/v)","polyethylene glycol 8000",7
"1056","4f15c1c0eeaabc8234002ba9",8,"C0428",1,0.1,"M","Potassium phosphate monobasic",5
"1057","4f15c1c0eeaabc8234002ba9",8,"C0428",2,0.1,"M","Sodium acetate trihydrate",5
"1058","4f15c1c0eeaabc8234002ba9",8,"C0428",3,20,"% (w/v)","polyethylene glycol 8000",5
"1059","4f15c1c0eeaabc8234002baa",8,"C0429",1,0.1,"M","Potassium phosphate monobasic",7.5
"1060","4f15c1c0eeaabc8234002baa",8,"C0429",2,0.1,"M","HEPES",7.5
"1061","4f15c1c0eeaabc8234002baa",8,"C0429",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1062","4f15c1c0eeaabc8234002bab",8,"C0430",1,0.1,"M","Potassium thiocyanate",5
"1063","4f15c1c0eeaabc8234002bab",8,"C0430",2,0.1,"M","Sodium acetate trihydrate",5
"1064","4f15c1c0eeaabc8234002bab",8,"C0430",3,20,"% (w/v)","polyethylene glycol 8000",5
"1065","4f15c1c0eeaabc8234002bac",8,"C0431",1,0.1,"M","Rubidium chloride",7.5
"1066","4f15c1c0eeaabc8234002bac",8,"C0431",2,0.1,"M","HEPES",7.5
"1067","4f15c1c0eeaabc8234002bac",8,"C0431",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1068","4f15c1c0eeaabc8234002bad",8,"C0432",1,0.1,"M","Rubidium chloride",6
"1069","4f15c1c0eeaabc8234002bad",8,"C0432",2,0.1,"M","MES monohydrate",6
"1070","4f15c1c0eeaabc8234002bad",8,"C0432",3,20,"% (w/v)","polyethylene glycol 8000",6
"1071","4f15c1c0eeaabc8234002bae",8,"C0433",1,0.1,"M","Sodium bromide",6
"1072","4f15c1c0eeaabc8234002bae",8,"C0433",2,0.1,"M","MES monohydrate",6
"1073","4f15c1c0eeaabc8234002bae",8,"C0433",3,20,"% (w/v)","polyethylene glycol 8000",6
"1074","4f15c1c0eeaabc8234002baf",8,"C0434",1,0.1,"M","Sodium chloride",7.5
"1075","4f15c1c0eeaabc8234002baf",8,"C0434",2,0.1,"M","HEPES",7.5
"1076","4f15c1c0eeaabc8234002baf",8,"C0434",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1077","4f15c1c0eeaabc8234002bb0",8,"C0435",1,0.1,"M","Sodium chloride",6
"1078","4f15c1c0eeaabc8234002bb0",8,"C0435",2,0.1,"M","MES monohydrate",6
"1079","4f15c1c0eeaabc8234002bb0",8,"C0435",3,20,"% (w/v)","polyethylene glycol 8000",6
"1080","4f15c1c0eeaabc8234002bb1",8,"C0436",1,0.1,"M","Sodium molybdate dihydrate",6
"1081","4f15c1c0eeaabc8234002bb1",8,"C0436",2,0.1,"M","MES monohydrate",6
"1082","4f15c1c0eeaabc8234002bb1",8,"C0436",3,20,"% (w/v)","polyethylene glycol 8000",6
"1083","4f15c1c0eeaabc8234002bb2",8,"C0437",1,0.1,"M","Sodium molybdate dihydrate",7
"1084","4f15c1c0eeaabc8234002bb2",8,"C0437",2,0.1,"M","Bis-Tris Propane",7
"1085","4f15c1c0eeaabc8234002bb2",8,"C0437",3,20,"% (w/v)","polyethylene glycol 8000",7
"1086","4f15c1c0eeaabc8234002bb3",8,"C0438",1,0.1,"M","Sodium molybdate dihydrate",9
"1087","4f15c1c0eeaabc8234002bb3",8,"C0438",2,0.1,"M","TAPS",9
"1088","4f15c1c0eeaabc8234002bb3",8,"C0438",3,20,"% (w/v)","polyethylene glycol 8000",9
"1089","4f15c1c0eeaabc8234002bb4",8,"C0439",1,0.1,"M","Sodium molybdate dihydrate",8
"1090","4f15c1c0eeaabc8234002bb4",8,"C0439",2,0.1,"M","Tris",8
"1091","4f15c1c0eeaabc8234002bb4",8,"C0439",3,20,"% (w/v)","polyethylene glycol 8000",8
"1092","4f15c1c0eeaabc8234002bb5",8,"C0440",1,0.1,"M","Sodium nitrate",6
"1093","4f15c1c0eeaabc8234002bb5",8,"C0440",2,0.1,"M","MES monohydrate",6
"1094","4f15c1c0eeaabc8234002bb5",8,"C0440",3,20,"% (w/v)","polyethylene glycol 8000",6
"1095","4f15c1c0eeaabc8234002bb6",8,"C0441",1,0.1,"M","Sodium nitrate",7
"1096","4f15c1c0eeaabc8234002bb6",8,"C0441",2,0.1,"M","Bis-Tris Propane",7
"1097","4f15c1c0eeaabc8234002bb6",8,"C0441",3,20,"% (w/v)","polyethylene glycol 8000",7
"1098","4f15c1c0eeaabc8234002bb7",8,"C0442",1,0.1,"M","Sodium nitrate",4.2
"1099","4f15c1c0eeaabc8234002bb7",8,"C0442",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1100","4f15c1c0eeaabc8234002bb7",8,"C0442",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1101","4f15c1c0eeaabc8234002bb8",8,"C0443",1,0.1,"M","Sodium nitrate",7.5
"1102","4f15c1c0eeaabc8234002bb8",8,"C0443",2,0.1,"M","HEPES",7.5
"1103","4f15c1c0eeaabc8234002bb8",8,"C0443",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1104","4f15c1c0eeaabc8234002bb9",8,"C0444",1,0.1,"M","Sodium thiosulfate pentahydrate",10
"1105","4f15c1c0eeaabc8234002bb9",8,"C0444",2,0.1,"M","CAPS",10
"1106","4f15c1c0eeaabc8234002bb9",8,"C0444",3,20,"% (w/v)","polyethylene glycol 8000",10
"1107","4f15c1c0eeaabc8234002bba",8,"C0445",1,0.1,"M","Zinc acetate dihydrate",4.2
"1108","4f15c1c0eeaabc8234002bba",8,"C0445",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1109","4f15c1c0eeaabc8234002bba",8,"C0445",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1110","4f15c1c0eeaabc8234002bbb",8,"C0446",1,0.1,"M","Zinc acetate dihydrate",5
"1111","4f15c1c0eeaabc8234002bbb",8,"C0446",2,0.1,"M","Sodium acetate trihydrate",5
"1112","4f15c1c0eeaabc8234002bbb",8,"C0446",3,20,"% (w/v)","polyethylene glycol 8000",5
"1113","4f15c1c0eeaabc8234002bbc",8,"C0447",1,0.17,"M","Lithium sulfate monohydrate",8.5
"1114","4f15c1c0eeaabc8234002bbc",8,"C0447",2,0.09,"M","Tris HCl",8.5
"1115","4f15c1c0eeaabc8234002bbc",8,"C0447",3,25.5,"% (w/v)","polyethylene glycol 4000",8.5
"1116","4f15c1c0eeaabc8234002bbc",8,"C0447",4,15,"% (v/v)","Glycerol anhydrous",8.5
"1117","4f15c1c0eeaabc8234002bbd",8,"C0448",1,0.1,"M","Potassium phosphate dibasic anhydrous",7.5
"1118","4f15c1c0eeaabc8234002bbd",8,"C0448",2,0.1,"M","HEPES",7.5
"1119","4f15c1c0eeaabc8234002bbd",8,"C0448",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1120","4f15c1c0eeaabc8234002bbe",8,"C0449",1,0.1,"M","Potassium phosphate dibasic anhydrous",4.2
"1121","4f15c1c0eeaabc8234002bbe",8,"C0449",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1122","4f15c1c0eeaabc8234002bbe",8,"C0449",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1123","4f15c1c0eeaabc8234002bbf",8,"C0450",1,0.1,"M","Potassium phosphate dibasic anhydrous",7
"1124","4f15c1c0eeaabc8234002bbf",8,"C0450",2,0.1,"M","Bis-Tris Propane",7
"1125","4f15c1c0eeaabc8234002bbf",8,"C0450",3,20,"% (w/v)","polyethylene glycol 8000",7
"1126","4f15c1c0eeaabc8234002bc0",8,"C0451",1,0.1,"M","Potassium phosphate dibasic anhydrous",8
"1127","4f15c1c0eeaabc8234002bc0",8,"C0451",2,0.1,"M","Tris",8
"1128","4f15c1c0eeaabc8234002bc0",8,"C0451",3,20,"% (w/v)","polyethylene glycol 8000",8
"1129","4f15c1c0eeaabc8234002bc1",8,"C0452",1,0.1,"M","Cobalt (II) sulfate heptahydrate",4.2
"1130","4f15c1c0eeaabc8234002bc1",8,"C0452",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1131","4f15c1c0eeaabc8234002bc1",8,"C0452",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1132","4f15c1c0eeaabc8234002bc2",8,"C0453",1,0.1,"M","Lithium sulfate monohydrate",9
"1133","4f15c1c0eeaabc8234002bc2",8,"C0453",2,0.1,"M","TAPS",9
"1134","4f15c1c0eeaabc8234002bc2",8,"C0453",3,20,"% (w/v)","polyethylene glycol 8000",9
"1135","4f15c1c0eeaabc8234002bc3",8,"C0454",1,0.1,"M","Lithium sulfate monohydrate",4.2
"1136","4f15c1c0eeaabc8234002bc3",8,"C0454",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1137","4f15c1c0eeaabc8234002bc3",8,"C0454",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1138","4f15c1c0eeaabc8234002bc4",8,"C0455",1,0.1,"M","Lithium sulfate monohydrate",8
"1139","4f15c1c0eeaabc8234002bc4",8,"C0455",2,0.1,"M","Tris",8
"1140","4f15c1c0eeaabc8234002bc4",8,"C0455",3,20,"% (w/v)","polyethylene glycol 8000",8
"1141","4f15c1c0eeaabc8234002bc5",8,"C0456",1,0.1,"M","Potassium phosphate tribasic",7.5
"1142","4f15c1c0eeaabc8234002bc5",8,"C0456",2,0.1,"M","HEPES",7.5
"1143","4f15c1c0eeaabc8234002bc5",8,"C0456",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1144","4f15c1c0eeaabc8234002bc6",8,"C0457",1,0.1,"M","Potassium phosphate tribasic",7
"1145","4f15c1c0eeaabc8234002bc6",8,"C0457",2,0.1,"M","Bis-Tris Propane",7
"1146","4f15c1c0eeaabc8234002bc6",8,"C0457",3,20,"% (w/v)","polyethylene glycol 8000",7
"1147","4f15c1c0eeaabc8234002bc7",8,"C0458",1,0.1,"M","Potassium phosphate tribasic",4.2
"1148","4f15c1c0eeaabc8234002bc7",8,"C0458",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1149","4f15c1c0eeaabc8234002bc7",8,"C0458",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1150","4f15c1c0eeaabc8234002bc8",8,"C0459",1,0.1,"M","Ammonium thiocyanate",8
"1151","4f15c1c0eeaabc8234002bc8",8,"C0459",2,0.1,"M","Tris",8
"1152","4f15c1c0eeaabc8234002bc8",8,"C0459",3,20,"% (w/v)","polyethylene glycol 8000",8
"1153","4f15c1c0eeaabc8234002bc9",8,"C0460",1,0.1,"M","Ammonium thiocyanate",5
"1154","4f15c1c0eeaabc8234002bc9",8,"C0460",2,0.1,"M","Sodium acetate trihydrate",5
"1155","4f15c1c0eeaabc8234002bc9",8,"C0460",3,20,"% (w/v)","polyethylene glycol 8000",5
"1156","4f15c1c0eeaabc8234002bca",8,"C0461",1,0.1,"M","Ammonium thiocyanate",10
"1157","4f15c1c0eeaabc8234002bca",8,"C0461",2,0.1,"M","CAPS",10
"1158","4f15c1c0eeaabc8234002bca",8,"C0461",3,20,"% (w/v)","polyethylene glycol 8000",10
"1159","4f15c1c0eeaabc8234002bcb",8,"C0462",1,0.1,"M","Manganese sulfate monohydrate",5
"1160","4f15c1c0eeaabc8234002bcb",8,"C0462",2,0.1,"M","Sodium acetate trihydrate",5
"1161","4f15c1c0eeaabc8234002bcb",8,"C0462",3,20,"% (w/v)","polyethylene glycol 8000",5
"1162","4f15c1c0eeaabc8234002bcc",8,"C0463",1,0.07,"M","Sodium acetate trihydrate",4.6
"1163","4f15c1c0eeaabc8234002bcc",8,"C0463",2,30,"% (v/v)","Glycerol anhydrous",4.6
"1164","4f15c1c0eeaabc8234002bcc",8,"C0463",3,1.4,"M","Sodium formate",4.6
"1165","4f15c1c0eeaabc8234002bcd",8,"C0464",1,0.1,"M","Magnesium nitrate hexahydrate",4.2
"1166","4f15c1c0eeaabc8234002bcd",8,"C0464",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1167","4f15c1c0eeaabc8234002bcd",8,"C0464",3,20,"% (w/v)","polyethylene glycol 8000",4.2
"1168","4f15c1c0eeaabc8234002bce",8,"C0465",1,0.1,"M","Magnesium nitrate hexahydrate",9
"1169","4f15c1c0eeaabc8234002bce",8,"C0465",2,0.1,"M","TAPS",9
"1170","4f15c1c0eeaabc8234002bce",8,"C0465",3,20,"% (w/v)","polyethylene glycol 8000",9
"1171","4f15c1c0eeaabc8234002bcf",8,"C0466",1,0.1,"M","Magnesium nitrate hexahydrate",6
"1172","4f15c1c0eeaabc8234002bcf",8,"C0466",2,0.1,"M","MES monohydrate",6
"1173","4f15c1c0eeaabc8234002bcf",8,"C0466",3,20,"% (w/v)","polyethylene glycol 8000",6
"1174","4f15c1c0eeaabc8234002bd0",8,"C0467",1,0.1,"M","Magnesium nitrate hexahydrate",7.5
"1175","4f15c1c0eeaabc8234002bd0",8,"C0467",2,0.1,"M","HEPES",7.5
"1176","4f15c1c0eeaabc8234002bd0",8,"C0467",3,20,"% (w/v)","polyethylene glycol 8000",7.5
"1177","4f15c1c0eeaabc8234002bd1",8,"C0468",1,0.1,"M","Ammonium bromide",4.2
"1178","4f15c1c0eeaabc8234002bd1",8,"C0468",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"1179","4f15c1c0eeaabc8234002bd1",8,"C0468",3,40,"% (w/v)","polyethylene glycol 8000",4.2
"1180","4f15c1c0eeaabc8234002bd2",8,"C0469",1,0.1,"M","Ammonium bromide",7
"1181","4f15c1c0eeaabc8234002bd2",8,"C0469",2,0.1,"M","Bis-Tris Propane",7
"1182","4f15c1c0eeaabc8234002bd2",8,"C0469",3,40,"% (w/v)","polyethylene glycol 8000",7
"1183","4f15c1c0eeaabc8234002bd3",8,"C0470",1,0.1,"M","Ammonium bromide",5
